"profile","member_id","source_url","input_phrase","candidate_origin","resolved_phrase","disposition","reason","concept_id","concept_id_system","umls_canonical_label","preferred_display_label","mesh_preferred_label","source_vocabulary","semantic_types","match_method","lexical_score","confidence_0_10","umbrella_id","umbrella_label","umbrella_rule_id","scopus_supporting_publications","scopus_latest_year"
"Eric Chan","mem_50e629396d","https://profiles.ucalgary.ca/eric-chan","e-mental health","permissive_extractor | structured_source","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.53","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Eric Chan","mem_50e629396d","https://profiles.ucalgary.ca/eric-chan","emergency psychiatry","legacy_publishable_tag | permissive_extractor | structured_source","emergency psychiatry","review","broad UMLS words result retained for manual review","C4297851","UMLS_CUI","Note:Find:Pt:Emergency department:Doc:Psychiatry","Note:Find:Pt:Emergency department:Doc:Psychiatry","","LNC","Clinical Attribute","umls_words","0.407","7.65","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Eric Chan","mem_50e629396d","https://profiles.ucalgary.ca/eric-chan","Mental Depression","legacy_publishable_tag","Mental Depression","accepted","filtered UMLS concept with curated HBI umbrella","C0011570","UMLS_CUI","Mental Depression","Depression","Depression","MSH","Mental or Behavioral Dysfunction","umls_exact","1.0","10.0","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Eric Chan","mem_50e629396d","https://profiles.ucalgary.ca/eric-chan","Mental Health","legacy_publishable_tag","Mental Health","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D008603","MeSH","","Mental Health","Mental Health","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Eric Chan","mem_50e629396d","https://profiles.ucalgary.ca/eric-chan","mood disorders","legacy_publishable_tag | permissive_extractor","mood disorders","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D019964","MeSH","","Mood Disorders","Mood Disorders","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Eric Chan","mem_50e629396d","https://profiles.ucalgary.ca/eric-chan","psychiatric rating scales","legacy_publishable_tag | permissive_extractor | structured_source","psychiatric rating scales","review","broad UMLS words result retained for manual review","C6066899","UMLS_CUI","Care management services for behavioral health conditions, directed by a physician or other qualified health care professional, per calendar month, with the following required elements: initial assessment or follow-up monitoring, including the use of applicable validated rating scales, behavioral health care planning in relation to behavioral/psychiatric health problems, including revision for patients who are not progressing or whose status changes, facilitating and coordinating treatment such as psychotherapy, pharmacotherapy, counseling and/or psychiatric consultation, and continuity of care with a designated member of the care team (list separately in addition to advanced primary care management code)","Care management services for behavioral health conditions, directed by a physician or other qualified health care professional, per calendar month, with the following required elements: initial assessment or follow-up monitoring, including the use of applicable validated rating scales, behavioral health care planning in relation to behavioral/psychiatric health problems, including revision for patients who are not progressing or whose status changes, facilitating and coordinating treatment such as psychotherapy, pharmacotherapy, counseling and/or psychiatric consultation, and continuity of care with a designated member of the care team (list separately in addition to advanced primary care management code)","","HCPCS","Therapeutic or Preventive Procedure","umls_words","0.03","7.64","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Eric Chan","mem_50e629396d","https://profiles.ucalgary.ca/eric-chan","Suicide","structured_source","Suicide","review","medical UMLS concept found; HBI umbrella requires review","C0852733","UMLS_CUI","Completed Suicide","Suicide, Completed","Suicide, Completed","MSH","Mental or Behavioral Dysfunction","umls_exact","0.533","9.53","","","","0","0"
"Eric Smith","mem_bd049b4c73","https://profiles.ucalgary.ca/eric-smith","cognitive disorders","legacy_publishable_tag | permissive_extractor","cognitive disorders","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D060825","MeSH","","Cognitive Dysfunction","Cognitive Dysfunction","MSH","","mesh_trusted_entry_term","0.9","9.34","","","","6","2025"
"Eric Smith","mem_bd049b4c73","https://profiles.ucalgary.ca/eric-smith","dementia","legacy_publishable_tag | permissive_extractor","dementia","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D003704","MeSH","","Dementia","Dementia","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","82","2026"
"Eric Smith","mem_bd049b4c73","https://profiles.ucalgary.ca/eric-smith","Dementia & Cognitive Disorders","structured_source","Dementia","accepted","filtered UMLS concept with curated HBI umbrella","C0497327","UMLS_CUI","Dementia","Dementia","Dementia","MSH","Mental or Behavioral Dysfunction","umls_exact","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","82","2026"
"Eric Smith","mem_bd049b4c73","https://profiles.ucalgary.ca/eric-smith","movement disorders","legacy_publishable_tag | permissive_extractor | structured_source","movement disorders","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D009069","MeSH","","Movement Disorders","Movement Disorders","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","0","0"
"Eric Smith","mem_bd049b4c73","https://profiles.ucalgary.ca/eric-smith","stroke","legacy_publishable_tag | permissive_extractor | structured_source","stroke","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D020521","MeSH","","Stroke","Stroke","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-006","Cardiovascular Health","MESH-CARDIO-001","155","2026"
"Erica Makarenko","mem_cde9968348","https://profiles.ucalgary.ca/erica-makarenko","attention deficit disorder","legacy_publishable_tag | permissive_extractor","attention deficit disorder","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D001289","MeSH","","Attention Deficit Disorder with Hyperactivity","Attention Deficit Disorder with Hyperactivity","MSH","","mesh_trusted_entry_term","0.97","9.7","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Erica Makarenko","mem_cde9968348","https://profiles.ucalgary.ca/erica-makarenko","Cognitive Developmental","legacy_publishable_tag","Cognitive Developmental","review","broad UMLS words result retained for manual review","C1959866","UMLS_CUI","Cognitive developmental delay","Cognitive developmental delay","","SNOMEDCT_US","Mental or Behavioral Dysfunction","umls_words","0.754","8.82","HBI-MED-011","Cognitive and Behavioural Neuroscience","MESH-COG-001","0","0"
"Erica Makarenko","mem_cde9968348","https://profiles.ucalgary.ca/erica-makarenko","cognitive developmental psychology","permissive_extractor","cognitive developmental psychology","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Erica Makarenko","mem_cde9968348","https://profiles.ucalgary.ca/erica-makarenko","developmental psychopathology","legacy_publishable_tag | permissive_extractor","developmental psychopathology","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Erica Makarenko","mem_cde9968348","https://profiles.ucalgary.ca/erica-makarenko","Interests","structured_source","Interests","review","medical UMLS concept found without a MeSH representation","C0543488","UMLS_CUI","Interested","Interested","","SNOMEDCT_US","Mental Process","umls_exact","0.337","8.9","","","","0","0"
"Erica Makarenko","mem_cde9968348","https://profiles.ucalgary.ca/erica-makarenko","Mental Health","legacy_publishable_tag","Mental Health","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D008603","MeSH","","Mental Health","Mental Health","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-001","Mental Health","MESH-MH-001","1","2021"
"Erica Makarenko","mem_cde9968348","https://profiles.ucalgary.ca/erica-makarenko","Theoretical Orientations","structured_source","Theoretical Orientations","review","medical UMLS concept found without a MeSH representation","C0871515","UMLS_CUI","Theoretical Orientation","Theoretical Orientation","","PSY","Mental Process","umls_normalizedString","0.592","8.13","","","","0","0"
"Erica Makarenko","mem_cde9968348","https://profiles.ucalgary.ca/erica-makarenko","youth mental health","permissive_extractor","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.73","HBI-MED-001","Mental Health","MESH-MH-001","1","2021"
"Ethan MacDonald","mem_d5a7323094","https://profiles.ucalgary.ca/matthew-macdonald","alzheimer disease","legacy_publishable_tag | permissive_extractor","alzheimer disease","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D000544","MeSH","","Alzheimer Disease","Alzheimer Disease","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","0","0"
"Ethan MacDonald","mem_d5a7323094","https://profiles.ucalgary.ca/matthew-macdonald","cerebrovascular imaging","legacy_publishable_tag | permissive_extractor","cerebrovascular imaging","review","medical UMLS concept found without a MeSH representation","C0920696","UMLS_CUI","cerebrovascular imaging","cerebrovascular imaging","","CSP","Diagnostic Procedure","umls_exact","1.0","9.7","HBI-MED-005","Imaging and Diagnostics","MESH-IMG-001","0","0"
"Ethan MacDonald","mem_d5a7323094","https://profiles.ucalgary.ca/matthew-macdonald","machine learning","legacy_publishable_tag | permissive_extractor","machine learning","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D000069550","MeSH","","Machine Learning","Machine Learning","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Ethan MacDonald","mem_d5a7323094","https://profiles.ucalgary.ca/matthew-macdonald","neuroimaging","legacy_publishable_tag | permissive_extractor","neuroimaging","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D059906","MeSH","","Neuroimaging","Neuroimaging","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-005","Imaging and Diagnostics","MESH-IMG-001","0","0"
"Ethan MacDonald","mem_d5a7323094","https://profiles.ucalgary.ca/matthew-macdonald","stroke","legacy_publishable_tag | permissive_extractor","stroke","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D020521","MeSH","","Stroke","Stroke","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-006","Cardiovascular Health","MESH-CARDIO-001","0","0"
"Fady Girgis","mem_638c45e04a","https://profiles.ucalgary.ca/fady-girgis","human intracranial cognitive neurophysiology","legacy_publishable_tag | permissive_extractor","neurophysiology","accepted","local MeSH fallback after broad UMLS candidate search","D009482","MeSH","","Neurophysiology","Neurophysiology","MSH","","mesh_fallback","1.0","10.0","HBI-MED-014","Neuroscience and Neural Systems","MESH-NEUROSCI-001","1","2016"
"Fady Girgis","mem_638c45e04a","https://profiles.ucalgary.ca/fady-girgis","movement disorders","legacy_publishable_tag | permissive_extractor","movement disorders","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D009069","MeSH","","Movement Disorders","Movement Disorders","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","1","2026"
"Fady Girgis","mem_638c45e04a","https://profiles.ucalgary.ca/fady-girgis","pain","legacy_publishable_tag | permissive_extractor","pain","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D010146","MeSH","","Pain","Pain","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Farhad Maleki","mem_b07951c366","https://profiles.ucalgary.ca/farhad-maleki","Applied Machine Learning","structured_source","Learning","accepted","filtered UMLS concept with curated HBI umbrella","C0023185","UMLS_CUI","Learning","Learning","Learning","MSH","Mental Process","umls_exact","1.0","9.53","HBI-MED-011","Cognitive and Behavioural Neuroscience","MESH-COG-001","0","0"
"Farhad Maleki","mem_b07951c366","https://profiles.ucalgary.ca/farhad-maleki","Artificial Intelligence","structured_source","Artificial Intelligence","review","local MeSH fallback after broad UMLS candidate search","D001185","MeSH","","Artificial Intelligence","Artificial Intelligence","MSH","","mesh_fallback","1.0","10.0","","","","5","2026"
"Farhad Maleki","mem_b07951c366","https://profiles.ucalgary.ca/farhad-maleki","biomedical data analysis","permissive_extractor | structured_source","biomedical data analysis","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
