cert_id,profile_id,title,issuer,issue_date,expiry_date,credential_id,credential_url,raw_text,sort_order
5ad27914-305f-4634-a552-9ec805b8a874,0d60608f-9dc4-4951-8608-72facde9dd66,Newroscience 2023,USP - Universidade de São Paulo,Aug 2023 · Expires Aug 2033,,,,Newroscience 2023 USP - Universidade de São Paulo Issued Aug 2023 · Expires Aug 2033,1
6f7e4e7e-90e6-417f-802a-60709a7dfcf2,0d60608f-9dc4-4951-8608-72facde9dd66,Newroscience,University of São Paulo in Brazil,Sep 2018 · Expires Jan 2026,,,,Newroscience University of São Paulo in Brazil Issued Sep 2018 · Expires Jan 2026,2
0a64f4b1-a5d8-4814-ad77-a12bc59d9d91,0d60608f-9dc4-4951-8608-72facde9dd66,New AI-Empowered Plataform for Sterically Guided Design of Bispecific Antibodies,BioMed X,Nov 2025,,,,"New AI-Empowered Plataform for Sterically Guided Design of Bispecific Antibodies BioMed X Issued Nov 2025 Certificate of Participation Engaged in an intensive innovation program in partnership with Servier, focused on the development of next-generation AI-driven platforms for bispecific antibody engineering. Key contributions: -Designed a computational strategy for predicting dual-epitope engagement, integrating structural modeling and machine learning. -Contributed to the scientific architectur",3
330a0e72-3e6c-454d-b4e6-14ca8df4bb00,0d60608f-9dc4-4951-8608-72facde9dd66,Project Management Principles and Practices Specialization,UC Irvine,Oct 2025,,,,Project Management Principles and Practices Specialization UC Irvine Issued Oct 2025 Coursera XANIR7XX9ZNH.pdf,4
cf5f20e4-4a00-4b93-8505-41d481332a1b,0d60608f-9dc4-4951-8608-72facde9dd66,Project Management Essentials,Howard University,Oct 2025,,,,Project Management Essentials Howard University Issued Oct 2025,5
52f3c09f-bb4c-4307-a27f-992c59b865b4,0d60608f-9dc4-4951-8608-72facde9dd66,Foundations of Project Management,Google,Oct 2025,,,,"Foundations of Project Management Google Issued Oct 2025 Foundations of Project Management -Describe project management skills, roles, and responsibilities across a variety of industries -Explain the project management life cycle and compare different program management methodologies -Define organizational structure and organizational culture and explain how it impacts project management. Project Coordination; Organizational Change; Agile Methodology; Project Management; Interpersonal Communicat",6
22bf18e4-bb87-4308-aba2-1eea6c54fa7d,0d60608f-9dc4-4951-8608-72facde9dd66,Google Project Management,Google,Oct 2025,,,,Google Project Management Google Issued Oct 2025,7
ba27fac2-b6b3-4109-a432-f40da9ab5979,0d60608f-9dc4-4951-8608-72facde9dd66,Google Cloud Professional Machine Learning Engineer Certification,LinkedIn,Oct 2025,,,,Google Cloud Professional Machine Learning Engineer Certification LinkedIn Issued Oct 2025,8
868cd6f6-1712-48aa-8163-f4a441af7b04,0d60608f-9dc4-4951-8608-72facde9dd66,Google Cloud Professional Data Engineer Certification,LinkedIn,Oct 2025,,,,Google Cloud Professional Data Engineer Certification LinkedIn Issued Oct 2025 Certificate O fCompletion - Google Cloud Professional Data Engineer Certification,9
a3fece3d-2ad8-43ef-8bf0-a5576942bda4,fb8b6cc6-da87-4166-bf66-fd7042bdd711,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
1b740955-b801-49e4-85e0-4efc408aa400,dc35ec98-7eca-4836-b4ba-be4594c00e4b,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
a21acbec-ae51-4746-a4cd-eb47c4373790,24cd1d3d-1012-46ca-aab5-037d543c19eb,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
d6a09528-a7ab-4971-967b-e64f56321af2,7b61a509-1615-4f71-abbc-c1b16c5a5703,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
2083c9e2-88c1-4998-9397-e06c4e6ce478,107eb1e2-8673-4d55-bcda-1d89cb35ba5f,Psychological First Aid - Caring for Others (Provided by MHPSS - PHAC Project),Canadian Red Cross,Aug 2026 · Expires Aug 2036,,Credential ID 107374317,,Psychological First Aid - Caring for Others (Provided by MHPSS - PHAC Project) Canadian Red Cross Issued Aug 2026 · Expires Aug 2036 Credential ID 107374317 Canadian Red Cross Certificate,0
3c5a7cb2-3c50-4676-bff7-4004858b5d60,107eb1e2-8673-4d55-bcda-1d89cb35ba5f,Walking Together: Understanding Indigenous Health,Royal College of Physicians and Surgeons of Canada,Aug 2026,,,,Walking Together: Understanding Indigenous Health Royal College of Physicians and Surgeons of Canada Issued Aug 2026 Certificate,1
97477d0c-f8bb-4112-8685-2c49d72c62ce,107eb1e2-8673-4d55-bcda-1d89cb35ba5f,Advanced Cardiovascular Life Support (ACLS),American Heart Association,Dec 2024 · Expired Jan 2025,,Credential ID 255626888648,,"Advanced Cardiovascular Life Support (ACLS) American Heart Association Issued Dec 2024 · Expired Jan 2025 Credential ID 255626888648 Skills: Cardiac Rhythm Management, ECG Interpretation, +3 skills Dr Punom ACLS.pdf",2
598f51a2-707c-402f-b8a5-02317cd7746f,107eb1e2-8673-4d55-bcda-1d89cb35ba5f,Basic Life Support for Healthcare Providers (BLS),American Heart Association,Dec 2024 · Expired Jan 2025,,Credential ID 255606813207,,"Basic Life Support for Healthcare Providers (BLS) American Heart Association Issued Dec 2024 · Expired Jan 2025 Credential ID 255606813207 Skills: Cardiopulmonary Resuscitation (CPR), First Aid, +1 skill BLS_Certificate. AHA. pdf",3
a939efb1-f640-4093-a0d0-2b8c3ff34feb,107eb1e2-8673-4d55-bcda-1d89cb35ba5f,BMDC Registered Medical Practitioner (Medical Doctor),Bangladesh Medical and Dental Council,Feb 2025 · Expired Feb 2025,,Credential ID Full registration to practice Medicine in Bangladesh. (A-64041),https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fverify%2Ebmdc%2Eorg%2Ebd%2F&urlhash=95Nb&mt=WdgSt2_cyGE1ugv2VP4-l4uV7LCxcQEFWp3kaaZcJIFkEg-vryBA50ONS9MEVASy0Zn2UuOBE_mi0MeWTOvSjVVDdTE&isSdui=true,"BMDC Registered Medical Practitioner (Medical Doctor) Bangladesh Medical and Dental Council Issued Feb 2025 · Expired Feb 2025 Credential ID Full registration to practice Medicine in Bangladesh. (A-64041) Show credential Skills: Patient records, Effective communication, +4 skills Educational Credential Assessment_ Medical Council of Canada.pdf An Educational Credential Assessment (ECA) confirms that an international medical degree is comparable with a Canadian one. Although an ECA report may con",4
b1aeae9e-a851-4944-90fd-b5c6a8df2114,107eb1e2-8673-4d55-bcda-1d89cb35ba5f,Physician Affiliate Member,American College of Physicians,Jun 2022,,,,Physician Affiliate Member American College of Physicians Issued Jun 2022 MACP_USA.jpeg,5
9d15f1a2-a144-4f60-b4ac-f62cdb1fc344,107eb1e2-8673-4d55-bcda-1d89cb35ba5f,Certified Clinical Research Professional (CCRP),Society of Clinical Research Associates (SOCRA),Feb 2025 · Expired Feb 2025,,Credential ID 72646,,"Certified Clinical Research Professional (CCRP) Society of Clinical Research Associates (SOCRA) Issued Feb 2025 · Expired Feb 2025 Credential ID 72646 Skills: Analytical Skills, Attention to Detail, +7 skills Cert CCRP_SOCRA (1).pdf",6
561954b8-2857-4f93-8120-3e2a7070f8b6,107eb1e2-8673-4d55-bcda-1d89cb35ba5f,Full Member,Bangladesh College Of General Practitioners,Feb 2019,,//bcgpbd.org/,,Full Member Bangladesh College Of General Practitioners Issued Feb 2019 Credential ID http://bcgpbd.org/,7
a1939416-d37e-464a-9e8c-7d8fdb4329ef,107eb1e2-8673-4d55-bcda-1d89cb35ba5f,FRSPH (Fellow Member of the Royal Society for Public Health),Royal Society for Public Health,Aug 2021,,,,"FRSPH (Fellow Member of the Royal Society for Public Health) Royal Society for Public Health Issued Aug 2021 Skills: Food Safety, Infection Control, +2 skills FRSPH_Punom.jpeg",8
73cc11e5-e736-4f61-a4f3-0bef2d7ff050,107eb1e2-8673-4d55-bcda-1d89cb35ba5f,Career Transition Program (CTP),AIMGA - Alberta International Medical Graduate Association,Apr 2021,,Credential ID Cohort 7,,"Career Transition Program (CTP) AIMGA - Alberta International Medical Graduate Association Issued Apr 2021 Credential ID Cohort 7 Certificate_CTP.pdf The Career Transition Program is a 12-week program that assists IMGs who are considering a non-physician occupation within Canadian healthcare. Workshop Topics:- Managing transitions, finding a job in Canada, networking, informational interviews, your professional biography, putting your interviewing skills to the test, giving and receiving feedbac",9
d20445b7-79a3-4104-b67d-5d4f05130bb0,1ddb26fd-7710-49ca-879b-b76bf8df43d8,Drug Development,UC San Diego,Jul 2017,,Credential ID 2BABFDU3C42P,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecoursera%2Eorg%2Faccount%2Faccomplishments%2Fverify%2F2BABFDU3C42P&urlhash=n9sZ&mt=z-Ify6Qj3Ozwjfu8UQki-aaC1UPFbhxrDMg0p3j7QHZHhBrWAzfn6K5e4RytGLLAjx5fTpvY2oLTE8wJPABsX5xXu_c&isSdui=true,Drug Development UC San Diego Issued Jul 2017 Credential ID 2BABFDU3C42P Show credential,0
325c178c-95c9-485c-b867-39d9983b6ebe,8881c1bb-7139-400d-abbd-a33f416e258a,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
cd964b77-bb54-4f67-ae6d-9fe3d6260c60,25b7acaf-e830-4c50-9ff8-a690f68cbe5c,Introduction to Data Science in Python,University of Michigan,May 2025,,Credential ID 9YM3CMSLMV4V,,Introduction to Data Science in Python University of Michigan Issued May 2025 Credential ID 9YM3CMSLMV4V Show credential,0
dbb8dd06-ef83-4beb-9de3-13f1ac83d8b4,f9793082-5888-4207-ac3b-16bfd623a34e,How to Use Generative AI: Building an AI-First Mindset,LinkedIn,Mar 2026,,,,"How to Use Generative AI: Building an AI-First Mindset LinkedIn Issued Mar 2026 Show credential Skills: Artificial Intelligence (AI), AI for Business, +1 skill",0
13260896-627a-46b2-b1de-6b41e5407345,f9793082-5888-4207-ac3b-16bfd623a34e,Privacy course,CITI Program,Jun 2020 · Expired Jun 2025,,,,Privacy course CITI Program Issued Jun 2020 · Expired Jun 2025,1
5b17a89b-7889-4d53-b5b2-f1939b1f0b74,f9793082-5888-4207-ac3b-16bfd623a34e,"Canada RCR Course, RCR-Life sciences researchers",CITI Program,May 2020 · Expired May 2025,,,,"Canada RCR Course, RCR-Life sciences researchers CITI Program Issued May 2020 · Expired May 2025",2
59c17e78-d5fa-4588-8c8e-6c65ef389c55,a5f192f8-8e95-4c87-83b2-37e14b794b33,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
3565a546-17eb-4296-b25c-70ab1ca7cd62,116eca65-16fd-4b86-8dfb-9389d507a860,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
cfadba0c-d638-4065-a072-7af6d670a614,1fa79df5-3a3f-42ce-9c13-7e5894de4d9f,Scientist knowledge translation training,Mitacs,,,,,Scientist knowledge translation training Mitacs,0
618738ef-edf6-44e1-81e6-9d63b2daeeb0,1fa79df5-3a3f-42ce-9c13-7e5894de4d9f,English for Academic Purpose Certificate,University of Calgary,Sep 2009,,,,English for Academic Purpose Certificate University of Calgary Issued Sep 2009 Show credential,1
15be8590-1355-4443-b7a9-9e84357748dd,1fa79df5-3a3f-42ce-9c13-7e5894de4d9f,UNIVERSITY TEACHING CERTIFICATE,University of Calgary,Apr 2012,,,,UNIVERSITY TEACHING CERTIFICATE University of Calgary Issued Apr 2012 Show credential,2
a80a24b9-3146-4a67-8e02-2e954194665c,1fa79df5-3a3f-42ce-9c13-7e5894de4d9f,INSTRUCTIONAL SKILLS WORKSHOP,"University of Calgary, Teaching & Learning Centre",Apr 2012,,,,"INSTRUCTIONAL SKILLS WORKSHOP University of Calgary, Teaching & Learning Centre Issued Apr 2012 Show credential",3
e1378434-23c2-474a-8a4a-d93b805553f9,e0416812-98ab-4a74-8adb-5336e3ea4593,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
2283c315-9fde-4865-8cbc-2f4869c36765,e5618dcb-a060-4fbf-bc45-9a8a40911e21,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
66259852-9f9b-436d-815e-2e6e71b37042,d6173f40-d940-45b3-8cb4-ff076a44ecdf,Foundations of Psychological Assessment,Psychologists'​ Association of Alberta,Nov 2024,,,,Foundations of Psychological Assessment Psychologists'​ Association of Alberta Issued Nov 2024,0
4f084378-a8e4-448e-ab20-90155caeb440,d6173f40-d940-45b3-8cb4-ff076a44ecdf,Understanding Autism,The Open University,Oct 2024,,,,Understanding Autism The Open University Issued Oct 2024,1
f71c61ff-1957-4031-a040-93010339f64d,d6173f40-d940-45b3-8cb4-ff076a44ecdf,Substance Abuse Professional (SAP)- DOT Qualified,American Substance Abuse Professionals,Aug 2024,,,,Substance Abuse Professional (SAP)- DOT Qualified American Substance Abuse Professionals Issued Aug 2024,2
90543b39-52fd-42b5-9d34-98c09469f4ed,d6173f40-d940-45b3-8cb4-ff076a44ecdf,SPRAM (Suicide Prevention & Risk Management),Alberta Health Services,Mar 2024,,,,SPRAM (Suicide Prevention & Risk Management) Alberta Health Services Issued Mar 2024,3
81b9f7e2-4d07-4608-91db-d9de2f15b257,d6173f40-d940-45b3-8cb4-ff076a44ecdf,Internal Family Systems: Treating Complex Trauma with IFS,PESI,May 2022,,,,Internal Family Systems: Treating Complex Trauma with IFS PESI Issued May 2022,4
8693a6fe-6a80-435c-9b26-1894f13c11b2,d6173f40-d940-45b3-8cb4-ff076a44ecdf,Acceptance and Commitment Therapy (Intensive Online Course),PESI,May 2021,,,,Acceptance and Commitment Therapy (Intensive Online Course) PESI Issued May 2021,5
026d272c-e4bd-4446-9c07-a85624efda63,d6173f40-d940-45b3-8cb4-ff076a44ecdf,Gottman Method Couples Therapy Level 1 & 2,The Gottman Institute,Jul 2023,,,,Gottman Method Couples Therapy Level 1 & 2 The Gottman Institute Issued Jul 2023,6
7c32efb0-b9d5-4138-baa8-ca72f521dbd0,d6173f40-d940-45b3-8cb4-ff076a44ecdf,Trauma-Focused Cognitive Behavioral Therapy Certification,Medical University of South Carolina,Sep 2020,,,,Trauma-Focused Cognitive Behavioral Therapy Certification Medical University of South Carolina Issued Sep 2020,7
b79baf6d-6769-4ca7-8fe4-4ac9f80791ea,d6173f40-d940-45b3-8cb4-ff076a44ecdf,Accelerated Resolution Therapy: Basic Certification,ROSENZWEIG CENTER FOR RAPID RECOVERY,Aug 2020,,,,Accelerated Resolution Therapy: Basic Certification ROSENZWEIG CENTER FOR RAPID RECOVERY Issued Aug 2020,8
877a7321-19a3-4e17-9686-7f59290335df,d6173f40-d940-45b3-8cb4-ff076a44ecdf,Self-Care for First Responders: Facilitator,Alberta Health Services,Jun 2020,,,,Self-Care for First Responders: Facilitator Alberta Health Services Issued Jun 2020,9
25c39623-9f5f-4980-93f3-c573a766153b,db5d3b98-1f94-467c-8799-e72038b43635,RCM Violin & Music Theory Teacher,The Royal Conservatory of Music,,,,,"RCM Violin & Music Theory Teacher The Royal Conservatory of Music Show credential Skills: Violin Instructor , Music Theory",0
c5e7b7e2-ae5f-4413-ac40-00748e165559,db5d3b98-1f94-467c-8799-e72038b43635,Suzuki Association of the Americas,Suzuki Association of the Americas,,,,,Suzuki Association of the Americas Suzuki Association of the Americas Skills: Violin Instructor,1
2055738a-0387-4750-bcc0-5af82c527e3b,1d952de0-1f31-4376-a3ad-6e4bcdc48daa,CNESST Workplace First Aid (16-Hour),"Commission des normes, de l'équité, de la santé et de la sécurité du travail (CNESST)",Jun 2026 · Expires Jun 2029,,Credential ID F26-26-151,,"CNESST Workplace First Aid (16-Hour) Commission des normes, de l'équité, de la santé et de la sécurité du travail (CNESST) Issued Jun 2026 · Expires Jun 2029 Credential ID F26-26-151",0
ef472a32-5a63-4d5e-9b59-7eee18c3c46d,1d952de0-1f31-4376-a3ad-6e4bcdc48daa,CNESST Workplace First Aid (16-Hour),"Safety is more than a requirement—it's one of the most important responsibilities in manufacturing. Every improvement in workplace safety contributes to a stronger, more productive team and a better work environment. I'm pleased to have completed the CNESST Workplace First Aid certification. As Manufacturing Manager at ASL-Lintech, I believe continuous learning is essential to fostering a safe workplace and ensuring our team is prepared to respond effectively when it matters most.",,,,,"CNESST Workplace First Aid (16-Hour) Safety is more than a requirement—it's one of the most important responsibilities in manufacturing. Every improvement in workplace safety contributes to a stronger, more productive team and a better work environment. I'm pleased to have completed the CNESST Workplace First Aid certification. As Manufacturing Manager at ASL-Lintech, I believe continuous learning is essential to fostering a safe workplace and ensuring our team is prepared to respond effectively",1
b305e5da-977d-47b4-be7c-33fa697e273e,8fa41ba7-e1fa-4955-919e-d26678abb0f3,AI Engineering Professional Certificate,IBM,Sep 2024,,,,AI Engineering Professional Certificate IBM Issued Sep 2024,0
3002b371-626f-42e4-91a8-0d0ccf8d5f3b,8fa41ba7-e1fa-4955-919e-d26678abb0f3,Ethical Conduct for Research Involving Humans,The University of British Columbia,Nov 2024,,Credential ID 0001367209,,Ethical Conduct for Research Involving Humans The University of British Columbia Issued Nov 2024 Credential ID 0001367209,1
de8d94b4-45f5-4bc8-bcde-9ae04d5ff012,8fa41ba7-e1fa-4955-919e-d26678abb0f3,Canada Good Clinical Practice,The University of British Columbia,Oct 2024,,,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fw8daaf2b4-c8dc-4e60-a650-3cf890d69479-73098394&urlhash=zEn5&mt=RiwSKid-BhAx3TQ61sgEOFtelN3tsRK5ww00qVSIlflY-gh-jFDTGAOLhOHeV5sIqTCaqUVeynkfJAYNjiaH9Ef_qY4&isSdui=true,Canada Good Clinical Practice The University of British Columbia Issued Oct 2024 Show credential,2
0f5e0cf8-fe1f-41f7-bbd0-642b2b2f3331,8fa41ba7-e1fa-4955-919e-d26678abb0f3,Health Canada Division 5-Drugs For Clinical Trials Involving Human,The University of British Columbia,Oct 2024,,,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fw845f81ea-648d-4015-9ab0-608456436db3-73098393&urlhash=z8oh&mt=nR4FNxMV5v0OWv4k-2T8n4JbyOQDluVa3UIzRonQbrKK-e2pywy5QfYqFLVM2dtVCjFx2-8g4P_C5JAM6bISPhlkPBg&isSdui=true,Health Canada Division 5-Drugs For Clinical Trials Involving Human The University of British Columbia Issued Oct 2024 Show credential,3
89b035ec-5c7c-4266-9669-56397d484dfa,aca04127-115d-43b0-80d0-ecbd2003f2e2,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
76496877-d386-4c77-9b32-430f4fff1e81,a6532098-b314-424b-9ac7-2308365b9557,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
1a62f49e-e25b-4f86-9c92-5b4c6c36167a,7d321488-511a-4e40-a753-8ab5a73972c8,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
c8f1ad09-89f6-4eb9-881b-cd8b58efb10a,c05fda80-48d3-49a4-a865-99d58d50af10,Good Clinical Practice (GCP),The National Institute on Drug Abuse (NIDA),Jan 2019,,,,Good Clinical Practice (GCP) The National Institute on Drug Abuse (NIDA) Issued Jan 2019,0
bc0a5a3d-5730-482f-90d4-3cd4036c8b6d,c05fda80-48d3-49a4-a865-99d58d50af10,ACS Reviewer lab,American Chemical Society,Jul 2018,,,,ACS Reviewer lab American Chemical Society Issued Jul 2018,1
c9d30798-bbec-4204-a88d-3f721bc0e315,8acaea3d-7fa8-4815-888a-64eff9a46cd3,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
5602f61e-a0e3-4464-91af-ce3d3a6d722a,c084099e-b60c-4a88-8339-5c12a5c0e9ff,Google Prompting Essentials,Google,Feb 2026,,Credential ID DGKP8IXO0FLL,,Google Prompting Essentials Google Issued Feb 2026 Credential ID DGKP8IXO0FLL Show credential,0
c40b9db9-6f1f-4af6-ae1b-fd48f101cb8b,c084099e-b60c-4a88-8339-5c12a5c0e9ff,Google AI Essentials,Google,Jan 2026,,Credential ID TOEB0IE38DI4,,Google AI Essentials Google Issued Jan 2026 Credential ID TOEB0IE38DI4 Show credential,1
fa6f4864-397c-4b62-99d4-0ba3fd64fb34,43f91b87-4d1b-418e-a716-c8d15b3e2f64,TCPS 2: CORE-2022,Panel on Research Ethics,Jun 2026,,Credential ID 0001574063,,"TCPS 2: CORE-2022 Panel on Research Ethics Issued Jun 2026 Credential ID 0001574063 Skills: Research Ethics, Human Subjects Research",0
85d5d352-0d2d-4c46-9183-0bdb6518b9c1,43f91b87-4d1b-418e-a716-c8d15b3e2f64,Written Science Communication,"Cumming School of Medicine, University of Calgary",Mar 2026,,Credential ID 376b0347472112a29ff47888085e7a9a,,"Written Science Communication Cumming School of Medicine, University of Calgary Issued Mar 2026 Credential ID 376b0347472112a29ff47888085e7a9a Show credential",1
655616ec-4b52-4031-9295-8285ed9092dd,43f91b87-4d1b-418e-a716-c8d15b3e2f64,International Student Mentor,"International Student Services, University of Calgary",Jan 2025,,Credential ID 261f8f26d71cec12e1f5124ae154d4c4,,"International Student Mentor International Student Services, University of Calgary Issued Jan 2025 Credential ID 261f8f26d71cec12e1f5124ae154d4c4 Show credential",2
61018ad1-fd96-48ab-a4e6-df807875170b,43f91b87-4d1b-418e-a716-c8d15b3e2f64,Verbal Science Communication,"Cumming School of Medicine, University of Calgary",Jul 2024,,Credential ID 57b209596a7593303ed75218799d8349,,"Verbal Science Communication Cumming School of Medicine, University of Calgary Issued Jul 2024 Credential ID 57b209596a7593303ed75218799d8349 Show credential",3
1c6ec158-fb94-4c7f-b271-f7fdb42e6df4,43f91b87-4d1b-418e-a716-c8d15b3e2f64,Structuring Machine Learning Projects,DeepLearning.AI,Feb 2023,,Credential ID 296X2UGTZWXM,,Structuring Machine Learning Projects DeepLearning.AI Issued Feb 2023 Credential ID 296X2UGTZWXM,4
81f73c0f-8a34-4c46-b493-4646f48f2e97,43f91b87-4d1b-418e-a716-c8d15b3e2f64,Improving Deep Neural Networks,DeepLearning.AI,Feb 2023,,Credential ID MU97L668NC6G,,Improving Deep Neural Networks DeepLearning.AI Issued Feb 2023 Credential ID MU97L668NC6G,5
c17c360d-4a6a-41e5-83b2-16a19b7e87ba,43f91b87-4d1b-418e-a716-c8d15b3e2f64,Neural Networks and Deep Learning,DeepLearning.AI,Feb 2023,,Credential ID MTB2EVUK2BQ5,,Neural Networks and Deep Learning DeepLearning.AI Issued Feb 2023 Credential ID MTB2EVUK2BQ5,6
4ce40503-24b5-4ba2-b051-8a6514f5b285,43f91b87-4d1b-418e-a716-c8d15b3e2f64,IELTS Academic (Overall Score: 7.5),IELTS Official,Nov 2022,,,,IELTS Academic (Overall Score: 7.5) IELTS Official Issued Nov 2022,7
26a3ccc6-b346-41e1-9bbc-11075d7a3299,d97970b3-5cc4-4a91-a2dd-6d16fdeb9693,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
3094cf91-c320-4d0d-9ab4-77c82ee0eabb,d6e8f38a-4456-4c08-a5c1-d84b071e7c7b,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
97cbdd88-c12c-4407-869d-6700dbe98e4f,fcbd9798-0364-4cdb-b25a-c6e6d7aaba4f,Workplace Hazardous Materials Information System (WHMIS),University of Calgary,,,,,Workplace Hazardous Materials Information System (WHMIS) University of Calgary Tri-Council Policy Statement: Ethical Conduct for Research Involving Humans - Course on Research Ethics (TCPS 2: CORE) Government of Canada,0
02254e1e-9f39-4593-9251-204e30057198,3428299c-cbcb-40c7-a4dd-40f77dd3c247,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
f6c93985-d367-4b2e-a479-c9b402cd4241,afe81a64-8ff2-456a-b4cd-02c0df00756c,Comprehensive diploma in decoding brain signals with python,Department of interdisciplinary studies,Jan 2024,,,,Comprehensive diploma in decoding brain signals with python Department of interdisciplinary studies National professional qualifications and competence of nursing (particular anesthesia) Iranian nursing organization Issued Jan 2024 Show credential,0
551ba27f-5cd5-4e1a-aadb-4acaac62646e,e6ae98d8-05b3-4ed0-9934-431e0dd70370,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
7052339f-19c1-45a4-a529-490914f9f962,7505066c-c5d6-4459-8907-b612033c5522,TCPS Ethical Conduct for Research,Government of Canada,Sep 2023,,,,TCPS Ethical Conduct for Research Government of Canada Issued Sep 2023,0
d3167fe0-80bf-4c94-8906-0c4072cdf7e7,27efe892-ff92-4834-acf9-3c80f5dbac4b,Canada GCP,CITI Program,Apr 2024 · Expires Apr 2027,,Credential ID 61476747,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fw6a675855-94f3-44a2-a6c2-a7e1b5b63247-61476747&urlhash=HRUe&mt=z_lXV2IY2ZMDnQr3umNTzOwOgZHrPgHf9kpwpy2OAekqS4mQPcA149cUFrLbWFPS2SOI6kOyo0SF-5wrlUelKDm0LF8&isSdui=true,Canada GCP CITI Program Issued Apr 2024 · Expires Apr 2027 Credential ID 61476747 Show credential,0
c885a8f1-45dd-4fcd-865e-d52126386d51,27efe892-ff92-4834-acf9-3c80f5dbac4b,Build a Skill: Leadership,University of Arizona,Nov 2021,,,,"Build a Skill: Leadership University of Arizona Issued Nov 2021 Show credential Skills: Mentoring, Leadership",1
1fe717ea-c2c3-4189-8a1a-ae495c90c7dc,07457070-3196-4727-bcb3-2fe40301dc43,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
78f60505-5c46-4148-8338-7878421b0810,921dcbe8-29f4-40d3-8148-8f4170f372b1,Laboratory Animal Science Course (FELASA B),Helmholtz Centre for Infection Research,Feb 2023,,,,Laboratory Animal Science Course (FELASA B) Helmholtz Centre for Infection Research Issued Feb 2023,0
d29faa2a-ab58-4e38-bca9-05d80958bf65,921dcbe8-29f4-40d3-8148-8f4170f372b1,Medical Practitioner License,Bangladesh Medical and Dental Council,Mar 2020,,,,Medical Practitioner License Bangladesh Medical and Dental Council Issued Mar 2020,1
1b512817-f9a2-4059-ab4f-945f3d0d08dc,921dcbe8-29f4-40d3-8148-8f4170f372b1,Research Methodology Course,IMSEN Bangladesh,May 2018,,,,Research Methodology Course IMSEN Bangladesh Issued May 2018,2
